video_id,id1,id2,question1,question2,answer1,answer2,sim,isEqual
7213,175823,175827,what is a person doing?,what is doing?,prepare,mix,0.9217576384544373,0
7214,175835,175845,what do a group of race cars prepare to around the track?,what do a group of race cars prepare to race around?,race,track,0.9700509309768677,0
7214,175847,175848,what is there is a man doing?,what is a man doing?,talk,explain,0.9587088823318481,0
7214,175847,175853,what is there is a man doing?,what is a man doing?,talk,talk,0.9587088823318481,1
7214,175848,175853,what is a man doing?,what is a man doing?,explain,talk,1.000000238418579,0
7215,175859,175867,who is a guy interviewing?,who is interviewing another guy?,guy,guy,0.9686188697814941,1
7215,175860,175872,who a man interviews?,who interviews another man?,man,man,0.9470142126083374,1
7215,175863,175864,who is giving an interview?,who is giving interview?,someone,man,0.9267520308494568,0
7215,175866,175867,who is interviewing another man?,who is interviewing another guy?,man,guy,0.9208744168281555,0
7215,175873,175874,what is a guy doing?,what is a man doing?,interview,discus,0.9144121408462524,0
7215,175873,175879,what is a guy doing?,what is person doing?,interview,play,0.9047377705574036,0
7215,175874,175879,what is a man doing?,what is person doing?,discus,play,0.9182429313659668,0
7215,175876,175879,what is people doing?,what is person doing?,talk,play,0.9218431115150452,0
7215,175877,175879,what is two person doing?,what is person doing?,talk,play,0.9523844718933105,0
7216,175883,175893,what is a young pretty woman posing for?,what is a young pretty woman doing?,camera,pose,0.9003390669822693,0
7216,175891,175892,what is a woman doing?,what is a woman doing?,share,speak,1.000000238418579,0
7216,175891,175893,what is a woman doing?,what is a young pretty woman doing?,share,pose,0.910453200340271,0
7216,175891,175894,what is a woman doing?,what is woman doing?,share,talk,1.000000238418579,0
7216,175892,175893,what is a woman doing?,what is a young pretty woman doing?,speak,pose,0.910453200340271,0
7216,175892,175894,what is a woman doing?,what is woman doing?,speak,talk,1.000000238418579,0
7216,175893,175894,what is a young pretty woman doing?,what is woman doing?,pose,talk,0.910453200340271,0
7217,175909,175910,what is woman doing?,what is a woman doing?,show,advertise,1.000000238418579,0
7217,175909,175911,what is woman doing?,what is a woman doing?,show,adjust,1.000000238418579,0
7217,175909,175913,what is woman doing?,what is a person doing?,show,demonstrate,0.9072683453559875,0
7217,175910,175911,what is a woman doing?,what is a woman doing?,advertise,adjust,1.000000238418579,0
7217,175910,175913,what is a woman doing?,what is a person doing?,advertise,demonstrate,0.9072683453559875,0
7217,175911,175913,what is a woman doing?,what is a person doing?,adjust,demonstrate,0.9072683453559875,0
7218,175918,175920,who is sailing on the boat?,who is on a boat?,boy,squidward,0.9087305068969727,0
7218,175933,175938,who is riding a boat down a river in a cartoon television show?,what is a character riding down a river in a cartoon television show?,character,boat,0.908287525177002,0
7218,175933,175939,who is riding a boat down a river in a cartoon television show?,what is a character riding a boat down in a cartoon television show?,character,river,0.9135302901268005,0
7218,175934,175937,who s tiki world from the sponge bob movie?,what does squidward s tiki from the sponge bob movie?,squidward,world,0.9193742871284485,0
7218,175938,175939,what is a character riding down a river in a cartoon television show?,what is a character riding a boat down in a cartoon television show?,boat,river,0.9531949758529663,0
7219,175940,175942,what is the player driving his red formula very fast on?,who is driving his red formula very fast on the race?,race,player,0.9283682107925415,0
7219,175940,175946,what is the player driving his red formula very fast on?,what is the player driving very fast on the race?,race,formula,0.9068643450737,0
7219,175941,175960,what is the racer car moving through?,what is the racer car doing?,road,move,0.9118660092353821,0
7219,175951,175952,who is driving a go car to practice for a race in monteco?,what is a man driving to practice for a race in monteco?,man,car,0.9112319946289062,0
7219,175953,175954,what does a red indianapolis 500 type race car take a good turn attains speed and as acceleration gains?,what does a red indianapolis 500 type race car take the racing car attains speed and as acceleration gains?,racing,turn,0.9655961990356445,0
7219,175958,175965,what is the driver of the formula one car chase telling?,what is the driver of the formula one car chase doing?,comantery,tell,0.9722548723220825,0
7219,175961,175964,what is a man doing?,what is a man doing?,drive,discus,1.000000238418579,0
7219,175961,175968,what is a man doing?,what is someone doing?,drive,play,0.9145108461380005,0
7219,175962,175963,what is a video game doing?,what is video doing?,involve,show,0.9285473227500916,0
7219,175964,175968,what is a man doing?,what is someone doing?,discus,play,0.9145108461380005,0
7220,175976,175988,who is singing song on stage?,who is singing on stage?,girl,girl,0.9338130354881287,1
7220,175982,175989,when is a girl singing?,when is a girl singing song?,stage,stage,0.941478967666626,1
7221,176013,176014,what is a man doing?,what is a man doing?,build,discus,1.000000238418579,0
7221,176013,176015,what is a man doing?,what is a man doing?,build,instruct,1.000000238418579,0
7221,176013,176016,what is a man doing?,what is a person doing?,build,play,0.9182429313659668,0
7221,176013,176017,what is a man doing?,what is a person doing?,build,teach,0.9182429313659668,0
7221,176013,176018,what is a man doing?,what is a person doing?,build,put,0.9182429313659668,0
7221,176013,176019,what is a man doing?,what is person doing?,build,build,0.9182429313659668,1
7221,176013,176020,what is a man doing?,what is someone doing?,build,show,0.9145108461380005,0
7221,176014,176015,what is a man doing?,what is a man doing?,discus,instruct,1.000000238418579,0
7221,176014,176016,what is a man doing?,what is a person doing?,discus,play,0.9182429313659668,0
7221,176014,176017,what is a man doing?,what is a person doing?,discus,teach,0.9182429313659668,0
7221,176014,176018,what is a man doing?,what is a person doing?,discus,put,0.9182429313659668,0
7221,176014,176019,what is a man doing?,what is person doing?,discus,build,0.9182429313659668,0
7221,176014,176020,what is a man doing?,what is someone doing?,discus,show,0.9145108461380005,0
7221,176015,176016,what is a man doing?,what is a person doing?,instruct,play,0.9182429313659668,0
7221,176015,176017,what is a man doing?,what is a person doing?,instruct,teach,0.9182429313659668,0
7221,176015,176018,what is a man doing?,what is a person doing?,instruct,put,0.9182429313659668,0
7221,176015,176019,what is a man doing?,what is person doing?,instruct,build,0.9182429313659668,0
7221,176015,176020,what is a man doing?,what is someone doing?,instruct,show,0.9145108461380005,0
7221,176016,176017,what is a person doing?,what is a person doing?,play,teach,1.0000001192092896,0
7221,176016,176018,what is a person doing?,what is a person doing?,play,put,1.0000001192092896,0
7221,176016,176019,what is a person doing?,what is person doing?,play,build,1.0000001192092896,0
7221,176016,176020,what is a person doing?,what is someone doing?,play,show,0.945542573928833,0
7221,176017,176018,what is a person doing?,what is a person doing?,teach,put,1.0000001192092896,0
7221,176017,176019,what is a person doing?,what is person doing?,teach,build,1.0000001192092896,0
7221,176017,176020,what is a person doing?,what is someone doing?,teach,show,0.945542573928833,0
7221,176018,176019,what is a person doing?,what is person doing?,put,build,1.0000001192092896,0
7221,176018,176020,what is a person doing?,what is someone doing?,put,show,0.945542573928833,0
7221,176019,176020,what is person doing?,what is someone doing?,build,show,0.945542573928833,0
7222,176021,176024,what is cartoon sequence doing?,what is a cartoon character doing?,involve,look,0.9018515944480896,0
7222,176021,176027,what is cartoon sequence doing?,what is a cartoon character doing?,involve,pop,0.9018515944480896,0
7222,176022,176023,what is an animated woman doing?,what are an animated woman doing?,talk,laugh,0.9598185420036316,0
7222,176024,176027,what is a cartoon character doing?,what is a cartoon character doing?,look,pop,1.0000001192092896,0
7222,176024,176047,what is a cartoon character doing?,what is a cartoon character talking to?,look,character,0.948574960231781,0
7222,176027,176047,what is a cartoon character doing?,what is a cartoon character talking to?,pop,character,0.948574960231781,0
7222,176028,176030,what is a woman having with a man who has red and blue creatures looking out of his head?,who is having dinner with a man who has red and blue creatures looking out of his head?,dinner,woman,0.9603554606437683,0
7223,176056,176064,what is a red frame and silver ring surround a round clock with black hands doing?,what do a red frame and silver ring surround with black hands moving over a gray band?,move,round,0.9013587236404419,0
7223,176061,176069,what is music playing while doing?,what is music doing?,look,play,0.9238677620887756,0
7223,176063,176065,what is a red color border clock in?,where is a red color border clock?,scene,scene,0.9743843078613281,1
7224,176078,176080,who interviews a man on tv?,who a woman interviews on tv?,woman,man,0.9633084535598755,0
7224,176085,176089,what is olg guy doing?,what is a man doing?,explain,talk,0.9144121408462524,0
7224,176085,176097,what is olg guy doing?,what is a man doing?,explain,describe,0.9144121408462524,0
7224,176088,176089,what is a old man doing?,what is a man doing?,talk,talk,0.940854549407959,1
7224,176088,176097,what is a old man doing?,what is a man doing?,talk,describe,0.940854549407959,0
7224,176089,176097,what is a man doing?,what is a man doing?,talk,describe,1.000000238418579,0
7225,176101,176104,what is a boy doing?,what is a man doing?,talk,discus,0.9252743721008301,0
7225,176101,176106,what is a boy doing?,what is a man doing?,talk,look,0.9252743721008301,0
7225,176102,176110,what is a male doing?,what is a young male doing?,provide,talk,0.9545782208442688,0
7225,176104,176105,what is a man doing?,what is a man is shown doing?,discus,react,0.9174835681915283,0
7225,176104,176106,what is a man doing?,what is a man doing?,discus,look,1.000000238418579,0
7225,176104,176107,what is a man doing?,what is a person doing?,discus,appreciate,0.9182429313659668,0
7225,176104,176109,what is a man doing?,what is a woman doing?,discus,wear,0.9483751058578491,0
7225,176105,176106,what is a man is shown doing?,what is a man doing?,react,look,0.9174835681915283,0
7225,176106,176107,what is a man doing?,what is a person doing?,look,appreciate,0.9182429313659668,0
7225,176106,176109,what is a man doing?,what is a woman doing?,look,wear,0.9483751058578491,0
7225,176107,176109,what is a person doing?,what is a woman doing?,appreciate,wear,0.9072683453559875,0
